CM,SITE,PROGRAM,AQID,MFR,EQUIPMENT_NAME,GH_SITE,PO_TYPE,STATION,GROUP,GROUP_PRIORITY,SCOPE,ALT_STATION,PARENT_ITEM,RFID_SCOPE,LINE,UPH,DEPT,CONSUMABLES,CARRY_OVER,SPARE_QTY,SPARE_RATE,MP_INTENT_QTY,QPL,LEVEL,RELEASE_QTY,CATEGORY,DISPLAY_NAME,EQUIPMENT_TYPE,ErrorMsg
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-MAIN-RCAM-BZ,8,3-1,Per Parent Item,200,21581-01,N,FATP Pre-burn Assembly 2683,395,,N,999,0,0,1,4,2,0,Station Peripheral,FATP-MAIN-RCAM-BZ,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RAT,17,,Per Station,0,,N,FATP Pre-burn Assembly 2683,395,,N,999,0,0,1,7,1,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D53G,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D53G RAT,17,6-1,Per Station,0,,N,FATP Pre-burn Assembly 2683,395,,Y,999,0,0,1,7,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G TEST35,16,,Per Station,0,,N,FATP Pre-burn Assembly 2683,395,,N,999,0,0,1,12,1,0,Station Peripheral,RAT MARS TETHERED,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-MAIN-STOM-ALLEGRO,0,3-1,Per Parent Item,0,21581-01,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,5,2,0,Station Peripheral,FATP-MAIN-STOM-ALLEGRO,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G IMU,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,2,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G PROX-TEST,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT-COIL,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D53G QT-COIL,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,6,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D53G QT-COIL,0,10-2,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,2,12,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT0,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,3,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,0,0,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,03253-01,Foxlink,"STN PER,USB POWER,607-8397,B9,FOXLINK",iPhone_FXGL,,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,6,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SW-DOWNLOAD,0,,Per Station,0,,N,FATP Pre-burn Test 2683,395,,N,999,0,0,1,26,1,0,Station Peripheral,SW-DOWNLOAD,Buy,
HHGL,PBPH,D53G,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D53G CA-EQUIPMENT,0,,Per Station,0,,N,FATP QA Lab ,395,,N,999,0,0,3,6,1,0,Cable/Adapter,CA-EQUIPMENT,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CONTENT-DOWNLOAD,0,,Per Station,0,,N,FATP QA Lab ,395,,N,999,0,0,1,2,1,0,Station Peripheral,CONTENT-DOWNLOAD,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G ICHECK-OQC,0,,Per Station,0,,N,FATP QA Lab ,395,,N,999,0,0,1,2,1,0,Station Peripheral,ICHECK-OQC,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SHIPPING-SETTINGS-OQC,0,,Per Station,0,,N,FATP QA Lab ,395,,N,999,0,0,1,1,1,0,Station Peripheral,SHIPPING-SETTINGS-OQC,Buy,
HHGL,PBPH,D53G,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D53G SYSTEM-CHECK-FUNCTIONAL-TESTING,0,,Per Station,0,,N,FATP QA Lab ,395,,N,999,0,0,7,14,1,0,Cable/Adapter,SYSTEM-CHECK-FUNCTIONAL-TESTING,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,CCB,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN2,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,F-MUST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN3,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,MIDGARD-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN4,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,Depth Cal-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 20,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 60,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,CG-INSTALL,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,CG Sensor,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,CLEAR-CB,Buy,
HHGL,PBPH,D53G,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY,0,,Per Station,0,,N,FATP Repair-room ,50,,Y,999,0,0,1,1,1,0,Cable/Adapter,DVI,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,DVI,Buy,
HHGL,PBPH,D53G,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,50,,Y,999,0,0,1,1,1,0,Cable/Adapter,DISPLAY-POSTBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,DISPLAY-POSTBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FACT,0,2-1,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,FACT21-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-HSG-HBT-KONRAD,0,99-1,Per Parent Item,0,21581-01,N,FATP Repair-room ,50,,N,999,0,0,1,1,2,0,Station Peripheral,FATP-HSG-HBT-KONRAD,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-MAIN-STOM-ALLEGRO,0,3-1,Per Parent Item,0,21581-01,N,FATP Repair-room ,50,,N,999,0,0,1,1,2,0,Station Peripheral,FATP-MAIN-STOM-ALLEGRO,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G IMU,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,6,6,1,0,Station Peripheral,LOG-COLLECTION,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G PE-OTA-LOG,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,ARROW TOF TEST OTA,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D53G QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D53G QT-COIL,0,10-2,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,2,2,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT0,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,0,0,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,03253-01,Foxlink,"STN PER,USB POWER,607-8397,B9,FOXLINK",iPhone_FXGL,,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RACK1,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,RACK1,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RACK2,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,RACK2,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RAT,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D53G,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D53G RAT,0,6-1,Per Station,0,,N,FATP Repair-room ,50,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-10,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,MARS CAL,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-3,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,MARS-Feather CG,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-4,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,MARS-Feather SF,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G S-OTA2,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,SOTA COMBINED,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SW-DOWNLOAD,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,SW-DOWNLOAD,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G TEST35,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,RAT MARS TETHERED,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G TEST56,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,MARS TX-RX TEST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G VIBRATOR,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,VIBRATOR,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G WIFI-BT-OTA,0,,Per Station,0,,N,FATP Repair-room ,50,,N,999,0,0,1,1,1,0,Station Peripheral,OMNIA SYSTEM,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G ALS-CAL,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,ALS-P,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,CCB,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN2,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,F-MUST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN3,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,MIDGARD-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN4,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,Depth Cal-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN5,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 20,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CAMERA-POSTBURN6,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,Pearl Test 60,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CG-INSTALL,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,CG-INSTALL,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CG-SENSOR,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,2,1,0,Station Peripheral,CG Sensor,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G CLEAR-CB,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,2,1,0,Station Peripheral,CLEAR-CB,Buy,
HHGL,PBPH,D53G,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY,0,,Per Station,0,,N,FATP Repair-room ,101,,Y,999,0,0,1,1,1,0,Cable/Adapter,DVI,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,DVI,Buy,
HHGL,PBPH,D53G,00021-01,Foxlink,"CABLE,HDMI-TO-DVI,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,101,,Y,999,0,0,1,1,1,0,Cable/Adapter,DISPLAY-POSTBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G DISPLAY-POSTBURN,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,DISPLAY-POSTBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FACT,0,2-1,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,FACT21-G,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-HSG-HBT-KONRAD,0,99-1,Per Parent Item,0,21581-01,N,FATP Repair-room ,101,,N,999,0,0,1,1,2,0,Station Peripheral,FATP-HSG-HBT-KONRAD,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G FATP-MAIN-STOM-ALLEGRO,0,3-1,Per Parent Item,0,21581-01,N,FATP Repair-room ,101,,N,999,0,0,1,1,2,0,Station Peripheral,FATP-MAIN-STOM-ALLEGRO,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G IMU,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,IMU,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G LOG-COLLECTION,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,6,6,1,0,Station Peripheral,LOG-COLLECTION,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G PE-OTA-LOG,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,ARROW TOF TEST OTA,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G PROX-TEST,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,0,0,1,0,Station Peripheral,PROX-TEST,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,0,0,1,0,Station Peripheral,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,22512-01,Foxlink,"C3+B57 US,AC ADAPTOR PLUG (DUCKHEAD)",iPhone_FXGL,,D53G QT-COIL,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,21761-01,Foxlink,"CABLE,B264,USB-C LIGHTNING,1M,FOXLINK",iPhone_FXGL,,D53G QT-COIL,0,10-2,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,2,2,1,0,Cable/Adapter,Ironman Test Loki,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT0,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,QT0,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,0,0,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,03253-01,Foxlink,"STN PER,USB POWER,607-8397,B9,FOXLINK",iPhone_FXGL,,D53G QT1-PREBURN,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,QT1-PREBURN,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RACK1,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,RACK1,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RACK2,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,RACK2,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RAT,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,RAT COMBO,Buy,
HHGL,PBPH,D53G,05183-01,Foxlink,"FIXT,RF,OTA,BUTTON SWITCH,2M",iPhone_FXGL,,D53G RAT,0,6-1,Per Station,0,,N,FATP Repair-room ,101,,Y,999,0,0,1,1,1,0,Fixture,RAT COMBO,Carry Over,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-10,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,MARS CAL,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-3,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,MARS-Feather CG,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G RF-OTA-4,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,MARS-Feather SF,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G S-OTA2,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,SOTA COMBINED,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SA-FACT2,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,SA-FACT2,Buy,
HHGL,PBPH,D53G,00031-01,Foxlink,"SP,ACC,MDP TO VGA,FOXLINK",iPhone_FXGL,Common,D53G SW-DOWNLOAD,0,,Per Station,0,,N,FATP Repair-room ,101,,N,999,0,0,1,1,1,0,Station Peripheral,SW-DOWNLOAD,Buy,
